N;Name;Symbol;Market Cap;Price;Circulating Supply;Volume (24h);1h;24h;7d
1826;Rocketcoin;ROCK;$1 033;$0,000008;134 950 364;$0;0,00%;0,00%;0,00%
1827;Benz;BENZ;$801;$0,000134;5 958 969 *;$3;0,54%;-22,30%;-36,12%
1828;Coinonat;CXT;$717;$0,000083;8 623 200;$0;0,00%;0,00%;-47,96%
1829;MFIT COIN;MFIT;$686;$0,000349;1 964 844;$0;0,00%;2,14%;24,56%
1830;Argus;ARGUS;$499;$0,000434;1 148 324;$51;0,23%;-15,38%;-13,73%
1831;SmartFox;FOX;$403;$0,000261;1 547 467;$2;0,21%;1,55%;9,69%
1832;Jiyo [OLD];JIYO;$212;$0,000035;6 100 012;$26;0,21%;306,22%;314,13%
1833;CJs;CJS;$206;$0,120567;1 712 *;$0;-0,04%;2,29%;5,56%
1834;Coimatic 3.0;CTIC3;$196;$0,000087;2 259 512 *;$209;0,21%;-80,06%;-79,29%
1835;HarmonyCoin;HMC;$138;$0,000246;561 235;$112;0,21%;-4,23%;-29,17%
1836;SHADE Token;SHADE;$91;$0,000002;50 001 445 *;$?;0,00%;0,00%;0,00%
1837;CK USD;CKUSD;$?;$0,536492;? *;$295 456 850;-0,89%;-4,01%;-28,48%
1838;Harmony;ONE;$?;$0,020582;? *;$151 257 953;-0,47%;-16,73%;?
1839;Fatcoin;FAT;$?;$0,029564;? *;$148 471 354;0,29%;-1,14%;0,37%
1840;OKB;OKB;$?;$1,51;? *;$87 226 834;0,20%;0,64%;-8,49%
1841;ZB;ZB;$?;$0,334711;? *;$43 546 530;0,25%;0,52%;-0,51%
1842;Reserve Rights;RSR;$?;$0,003360;? *;$27 888 137;-1,93%;-0,94%;28,66%
1843;TigerCash;TCH;$?;$0,038716;? *;$26 192 669;0,19%;-2,29%;95,37%
1844;Blockcloud;BLOC;$?;$0,020338;? *;$15 129 923;0,39%;6,84%;-7,95%
1845;Aidos Kuneen;ADK;$?;$7,14;? *;$13 354 526;0,66%;0,67%;43,28%
1846;V-Dimension;VOLLAR;$?;$4,57;? *;$11 841 888;1,00%;-7,84%;28,76%
1847;IRISnet;IRIS;$?;$0,070122;? *;$10 335 201;-0,84%;7,60%;1,59%
1848;Thunder Token;TT;$?;$0,020633;? *;$8 365 918;-0,41%;3,15%;-5,01%
1849;Filecoin [Fut...;FIL;$?;$5,66;?;$7 080 164;0,21%;2,75%;-6,08%
1850;Karatgold Coin;KBC;$?;$0,058997;? *;$6 019 671;-5,59%;4,55%;-11,23%
1851;Big Bang Game...;BBGC;$?;$0,041020;? *;$4 815 050;0,81%;-8,27%;54,73%
1852;DigiFinexToken;DFT;$?;$0,307141;? *;$3 837 156;0,09%;0,81%;-0,17%
1853;Molecular Future;MOF;$?;$0,095784;? *;$3 744 857;-2,02%;-5,02%;30,70%
1854;ABCC Token;AT;$?;$0,056679;? *;$3 516 234;-0,54%;-0,69%;1,04%
1855;WinToken;WIN;$?;$0,000831;? *;$3 298 061;0,88%;-0,29%;-3,12%
1856;BUMO;BU;$?;$0,037933;? *;$3 096 714;-0,10%;0,89%;-11,36%
1857;Carry;CRE;$?;$0,041738;? *;$2 868 337;0,05%;3,30%;-15,61%
1858;DIPNET;DPN;$?;$0,000723;? *;$2 770 921;0,38%;0,82%;6,81%
1859;ShineChain;SHE;$?;$0,005523;? *;$2 721 664;0,33%;1,10%;-9,01%
1860;SuperEdge;ECT;$?;$0,000130;? *;$2 633 757;-3,31%;-3,16%;-18,40%
1861;Coni;CONI;$?;$0,033378;? *;$2 470 673;0,12%;2,36%;-4,14%
1862;Ontology Gas;ONG;$?;$0,449779;? *;$2 465 013;0,82%;3,95%;-5,37%
1863;DREP;DREP;$?;$0,003388;? *;$2 383 284;1,36%;-2,82%;-10,74%
1864;FairGame;FAIR;$?;$0,003478;? *;$2 176 203;0,11%;9,08%;10,31%
1865;FOIN;FOIN;$?;$1 713,25;?;$2 171 201;0,02%;1,87%;-0,94%
1866;UNUS SED LEO;LEO;$?;$1,42;? *;$2 142 475;0,75%;-0,33%;-4,16%
1867;QuickX Protocol;QCX;$?;$0,151886;? *;$2 085 835;1,68%;-1,55%;0,87%
1868;BitMax Token;BTMX;$?;$0,090597;? *;$1 946 056;0,08%;0,14%;-0,26%
1869;Chromia;CHR;$?;$0,067433;? *;$1 914 763;0,33%;2,07%;?
1870;LightChain;LIGHT;$?;$0,000031;? *;$1 896 080;-0,25%;6,10%;14,13%
1871;Baer Chain;BRC;$?;$7,32;? *;$1 846 662;0,60%;9,14%;28,85%
1872;MINDOL;MIN;$?;$0,941982;? *;$1 846 520;0,09%;3,57%;21,23%
1873;V Systems;VSYS;$?;$0,123563;? *;$1 782 117;-0,25%;-0,58%;-4,60%
1874;GlitzKoin;GTN;$?;$0,264990;? *;$1 717 243;-0,06%;4,34%;-34,15%
1875;DUO Network T...;DUO;$?;$0,256291;? *;$1 693 828;0,79%;0,61%;-16,12%
1876;CoinEx Token;CET;$?;$0,022958;? *;$1 516 995;0,58%;8,29%;-6,90%
1877;Jewel;JWL;$?;$0,943225;? *;$1 470 466;0,00%;12,94%;724,44%
1878;VeriBlock;VBK;$?;$0,035342;?;$1 398 773;-0,53%;1,44%;4,38%
1879;Vodi X;VDX;$?;$0,009987;? *;$1 304 564;0,21%;1,11%;-8,17%
1880;Candy;CANDY;$?;$0,000019;? *;$1 140 687;0,54%;1,02%;-9,80%
1881;Marginless;MRS;$?;$0,009233;? *;$1 121 824;4,88%;487,59%;433,18%
1882;NNB Token;NNB;$?;$0,003379;? *;$1 102 509;-1,02%;6,29%;-8,64%
1883;YOU COIN;YOU;$?;$0,024387;? *;$1 082 293;0,40%;-0,12%;2,46%
1884;Influence Chain;INC;$?;$0,031720;? *;$1 063 752;0,27%;1,50%;-16,82%
1885;FuturoCoin;FTO;$?;$1,50;?;$1 010 063;0,38%;2,43%;-6,24%
1886;Super Bitcoin;SBTC;$?;$2,18;?;$1 002 637;-6,58%;-1,12%;-37,32%
1887;EduCoin;EDU;$?;$0,000327;? *;$967 838;0,22%;-1,06%;0,03%
1888;PlayCoin [QRC20];PLY;$?;$0,012075;? *;$926 805;0,54%;-25,68%;318,09%
1889;KNOW;KNOW;$?;$0,008992;? *;$882 017;0,48%;-0,16%;28,31%
1890;UnlimitedIP;UIP;$?;$0,018618;? *;$858 986;0,42%;5,26%;20,27%
1891;StarChain;STC;$?;$0,003696;? *;$852 384;-0,81%;1,40%;-6,88%
1892;Infinity Econ...;XIN;$?;$0,001850;? *;$816 129;0,18%;-5,07%;-14,03%
1893;ELA Coin;ELAC;$?;$0,046872;? *;$802 724;-1,75%;-7,68%;-7,64%
1894;VeThor Token;VTHO;$?;$0,000701;? *;$755 092;0,58%;2,81%;-5,03%
1895;Trias;TRY;$?;$0,010081;? *;$729 654;0,05%;3,73%;-0,09%
1896;Atlas Protocol;ATP;$?;$0,021376;? *;$707 744;-0,44%;2,36%;11,83%
1897;CNNS;CNNS;$?;$0,007979;? *;$699 835;0,60%;-1,04%;-0,99%
1898;SoPay;SOP;$?;$0,006003;? *;$634 878;1,20%;6,05%;24,97%
1899;OceanEx Token;OCE;$?;$0,003559;? *;$600 180;0,05%;0,56%;0,46%
1900;Exchange Union;XUC;$?;$2,51;? *;$492 855;-0,17%;3,20%;-5,87%
1901;CARAT;CARAT;$?;$0,821346;? *;$488 070;3,92%;3,83%;8,01%
1902;Valor Token;VALOR;$?;$2,95;? *;$460 434;0,13%;1,83%;-4,10%
1903;MEET.ONE;MEETONE;$?;$0,002912;? *;$453 937;-0,48%;-0,45%;15,61%
1904;ZEON;ZEON;$?;$0,000274;? *;$414 327;15,90%;-20,83%;-36,73%
1905;MyToken;MT;$?;$0,003137;? *;$403 152;0,68%;-1,30%;-12,44%
1906;Diruna;DRA;$?;$0,007609;? *;$379 171;0,17%;0,39%;-1,55%
1907;Tratok;TRAT;$?;$0,000354;? *;$376 043;-0,58%;25,23%;38,81%
1908;ThingsOperati...;TOS;$?;$0,005009;? *;$363 199;0,02%;8,86%;1,65%
1909;FNB Protocol;FNB;$?;$0,251993;? *;$348 031;4,07%;3,21%;-2,47%
1910;Yuan Chain Coin;YCC;$?;$0,007537;? *;$347 069;0,01%;-0,20%;11,40%
1911;Mindexcoin;MIC;$?;$0,257731;? *;$344 915;1,81%;-3,55%;522,48%
1912;BitUP Token;BUT;$?;$0,007141;? *;$335 669;0,36%;-2,90%;66,05%
1913;Promotion Coin;PC;$?;$0,000372;? *;$316 905;-0,09%;1,52%;1,88%
1914;USDCoin;USC;$?;$1,00;? *;$306 164;0,02%;0,25%;-0,16%
1915;Intelligent I...;IIC;$?;$0,000334;? *;$305 038;1,53%;-11,16%;-15,32%
1916;Agoras Tokens;AGRS;$?;$0,667948;? *;$298 738;-0,63%;-1,32%;9,30%
1917;YouLive Coin;UC;$?;$0,000418;? *;$268 888;1,48%;2,46%;-2,29%
1918;OFCOIN;OF;$?;$0,000183;? *;$263 875;-0,03%;1,27%;-3,43%
1919;WEBN token;WEBN;$?;$0,000020;? *;$258 045;0,06%;-0,02%;71,81%
1920;Ubique Chain ...;UCT;$?;$0,019471;? *;$257 612;0,72%;-2,32%;-16,60%
1921;RedFOX Labs;RFOX;$?;$0,067981;? *;$248 087;-1,00%;-6,34%;66,14%
1922;Game Stars;GST;$?;$0,000434;? *;$246 909;0,21%;1,55%;-28,07%
1923;Show;SHOW;$?;$0,001301;? *;$244 782;0,17%;-1,42%;13,65%
1924;WHEN Token;WHEN;$?;$0,026787;? *;$236 295;0,24%;-3,46%;-8,85%
1925;Consentium;CSM;$?;$0,678604;? *;$234 388;0,03%;-2,19%;-19,08%
1926;HitChain;HIT;$?;$0,000136;? *;$225 628;0,14%;-1,40%;-10,32%
1927;KEY;KEY;$?;$0,003164;? *;$222 581;0,93%;-0,91%;-8,15%
1928;InvestDigital;IDT;$?;$0,019443;? *;$219 770;1,98%;8,97%;139,34%
1929;AXE;AXE;$?;$0,392089;?;$214 414;-2,76%;12,05%;72,95%
1930;PalletOne;PTN;$?;$0,008653;? *;$212 946;1,64%;1,88%;5,68%
1931;Tarush;TAS;$?;$0,000695;? *;$211 990;0,21%;1,55%;3,54%
1932;Eva Cash;EVC;$?;$0,048303;? *;$207 544;4,01%;-16,51%;-33,11%
1933;W Green Pay;WGP;$?;$0,160984;? *;$196 518;-0,11%;0,86%;2,49%
1934;Twinkle;TKT;$?;$0,004443;? *;$195 633;-3,56%;-5,27%;-19,96%
1935;BUDDY;BUD;$?;$0,000073;? *;$194 985;-0,04%;0,70%;-6,88%
1936;Airline & Lif...;ALLN;$?;$0,626430;? *;$193 669;1,48%;22,06%;17,88%
1937;Volt;ACDC;$?;$0,000259;? *;$193 638;8,45%;-4,31%;-26,39%
1938;BQT;BQTX;$?;$1,30;? *;$192 635;0,81%;-0,31%;2,39%
1939;Netrum;NTR;$?;$6,91;? *;$189 679;-5,36%;-7,99%;-30,68%
1940;BeeKan;BKBT;$?;$0,000969;? *;$180 179;0,32%;-2,19%;-6,42%
1941;Muzika;MZK;$?;$0,041822;? *;$176 662;0,37%;2,98%;32,70%
1942;BitcoinHD;BHD;$?;$36,38;? *;$174 509;0,07%;5,85%;?
1943;TERA;TERA;$?;$0,007084;?;$172 907;0,28%;0,44%;19,15%
1944;DACC;DACC;$?;$0,000146;? *;$170 570;1,46%;1,67%;-6,91%
1945;T.OS;TOSC;$?;$0,011636;?;$166 118;0,53%;7,17%;-11,61%
1946;Coineal Token;NEAL;$?;$0,016023;? *;$163 244;1,19%;23,82%;65,01%
1947;botXcoin;BOTX;$?;$0,010647;? *;$157 357;1,21%;0,07%;-4,41%
1948;WETH;WETH;$?;$244,50;? *;$143 182;0,40%;-2,04%;2,34%
1949;Solareum;SLRM;$?;$5,15;? *;$136 648;0,62%;1,20%;0,49%
1950;Asian Fintech;AFIN;$?;$0,055641;? *;$134 269;-0,93%;18,07%;-13,28%
1951;TCOIN;TCN;$?;$0,011202;?;$121 257;0,21%;-1,50%;-22,52%
1952;CHEX;CHEX;$?;$0,008639;? *;$117 926;0,08%;2,66%;9,14%
1953;United Bitcoin;UBTC;$?;$1,96;?;$114 546;0,29%;-4,97%;15,04%
1954;Bitex Global ...;XBX;$?;$0,040727;? *;$113 301;6,78%;-5,48%;-30,97%
1955;RSK Smart Bit...;RBTC;$?;$8 681,82;?;$113 030;0,15%;1,52%;3,53%
1956;Electronic En...;E2C;$?;$0,190663;? *;$110 758;-1,46%;-2,54%;24,86%
1957;PATHHIVE ;PHV;$?;$0,025372;? *;$110 606;1,45%;12,56%;?
1958;Wiki Token;WIKI;$?;$1,06;? *;$102 233;0,54%;1,66%;5,36%
1959;Lucky Block N...;LBN;$?;$0,017335;? *;$96 255;0,22%;1,58%;?
1960;BORA;BORA;$?;$0,064337;? *;$90 153;0,09%;7,62%;14,59%
1961;Qube;QUBE;$?;$0,000697;? *;$87 070;-0,33%;5,19%;-6,13%
1962;MEX;MEX;$?;$0,001111;? *;$86 159;0,85%;-0,69%;-8,63%
1963;Sparkle;SPRKL;$?;$0,039061;? *;$79 980;4,17%;3,31%;-3,53%
1964;ETERNAL TOKEN;XET;$?;$1,89;? *;$78 965;0,42%;-9,17%;-15,15%
1965;Globalvillage...;GVE;$?;$0,000528;? *;$77 682;-0,11%;-4,22%;-59,02%
1966;CryptalDash;CRD;$?;$0,004584;? *;$75 059;-2,70%;13,57%;-10,10%
1967;BlockCDN;BCDN;$?;$0,011860;? *;$74 391;0,10%;2,89%;-3,69%
1968;VeriDocGlobal;VDG;$?;$0,001315;? *;$70 764;1,58%;-1,44%;-7,91%
1969;Ti-Value;TV;$?;$0,041584;? *;$70 458;1,43%;-1,97%;-5,83%
1970;TopChain;TOPC;$?;$0,009009;? *;$69 207;0,21%;-0,12%;-7,25%
1971;BitcoinX;BCX;$?;$0,002847;?;$66 691;4,47%;-2,80%;-3,35%
1972;COMSA [XEM];CMS;$?;$0,129285;? *;$66 437;11,81%;22,86%;38,40%
1973;InsurChain;INSUR;$?;$0,000263;? *;$62 658;0,31%;5,06%;-4,93%
1974;Safe;SAFE;$?;$1,84;? *;$61 071;1,16%;2,19%;-12,41%
1975;Bitcoin File;BIFI;$?;$0,008240;? *;$58 740;0,24%;149,57%;30,35%
1976;Bilaxy Token;BIA;$?;$0,007432;? *;$58 276;1,47%;1,24%;-7,96%
1977;pEOS;PEOS;$?;$0,077775;? *;$54 791;0,44%;6,28%;1,70%
1978;DEXTER;DXR;$?;$9,93;? *;$54 438;0,24%;-10,77%;-18,90%
1979;DasCoin;DASC;$?;$0,016329;? *;$54 434;-0,78%;-2,64%;-11,48%
1980;IOTW;IOTW;$?;$0,009524;? *;$53 621;-0,03%;13,45%;42,10%
1981;TouchCon;TOC;$?;$0,011677;? *;$52 892;1,29%;-59,83%;106,94%
1982;Almeela;KZE;$?;$0,050735;? *;$52 087;0,29%;-23,30%;-12,39%
1983;MediBit;MEDIBIT;$?;$0,000014;? *;$51 490;1,10%;-8,51%;-16,67%
1984;Themis;GET;$?;$0,011109;? *;$51 293;0,66%;-7,58%;42,95%
1985;Blockchain Qu...;BQT;$?;$0,014189;? *;$50 006;0,01%;1,17%;15,89%
1986;Flexacoin;FXC;$?;$0,004849;? *;$48 722;0,71%;-8,63%;-23,24%
1987;DWS;DWS;$?;$0,002777;? *;$48 699;20,43%;48,25%;58,79%
1988;M2O;M2O;$?;$0,000253;? *;$48 218;2,75%;15,68%;9,38%
1989;LemoChain;LEMO;$?;$0,009064;? *;$46 979;6,01%;11,82%;-2,70%
1990;ThoreNext;THX;$?;$12,68;? *;$46 100;0,21%;0,61%;62,47%
1991;PUBLYTO Token;PUB;$?;$0,000844;? *;$43 935;0,45%;-17,90%;-13,96%
1992;Atlas Token;ATLS;$?;$0,047047;? *;$43 532;0,62%;-6,50%;-1,76%
1993;Master Contra...;MCT;$?;$0,000779;? *;$43 280;0,83%;1,73%;5,02%
1994;COMSA [ETH];CMS;$?;$0,119271;? *;$42 679;-2,84%;14,04%;28,97%
1995;SEER;SEER;$?;$0,000681;? *;$42 618;0,54%;1,00%;-1,27%
1996;Usechain Token;USE;$?;$0,002122;? *;$39 936;0,76%;-2,02%;27,67%
1997;Endorsit;EDS;$?;$0,000121;? *;$39 501;0,31%;5,66%;23,35%
1998;CENTERCOIN;CENT;$?;$0,007376;? *;$38 377;0,22%;5,06%;65,60%
1999;Experience Token;EXT;$?;$0,000064;? *;$36 065;0,52%;-0,08%;12,71%
2000;GoldenFever;GFR;$?;$3,11;? *;$35 346;0,48%;-4,20%;-18,57%
2001;FundToken;FUNDZ;$?;$0,009329;? *;$34 888;0,41%;0,08%;-10,84%
2002;Kuende;KUE;$?;$0,000548;? *;$34 776;0,30%;1,45%;6,53%
2003;bitCEO;BCEO;$?;$0,201146;? *;$32 980;0,54%;1,13%;7,62%
2004;SDUSD;SDUSD;$?;$1,03;? *;$32 940;0,20%;-0,26%;1,80%
2005;Bankera;BNK;$?;$0,002557;? *;$32 344;-3,17%;10,09%;25,71%
2006;Bitcoin Rhodium;XRC;$?;$14,17;?;$31 887;0,26%;9,44%;2,54%
2007;HoryouToken;HYT;$?;$0,008667;? *;$31 258;6,67%;22,12%;19,11%
2008;vSportCoin;VSC;$?;$0,001204;? *;$29 763;0,54%;1,56%;-9,10%
2009;GSENetwork;GSE;$?;$0,000323;? *;$29 001;-0,21%;8,26%;-8,37%
2010;WeToken;WT;$?;$0,001038;? *;$26 543;0,21%;-10,78%;16,95%
2011;CarBlock;CAR;$?;$0,001391;? *;$26 491;0,54%;1,01%;7,00%
2012;Xtock;XTX;$?;$0,001283;? *;$25 707;-0,88%;-9,24%;-25,74%
2013;Boltt Coin ;BOLTT;$?;$3,32;? *;$24 731;-2,33%;-5,43%;-19,85%
2014;Jingtum Tech;SWTC;$?;$0,001187;? *;$24 329;2,13%;4,79%;8,50%
2015;Moving Cloud ...;MCC;$?;$0,009118;? *;$24 237;2,29%;-5,06%;-23,57%
2016;Atlantis Blue...;ABDT;$?;$0,857897;? *;$24 170;0,80%;7,91%;7,06%
2017;Sport and Lei...;SNL;$?;$0,014571;? *;$23 954;0,42%;0,12%;?
2018;Dexter G;DXG;$?;$0,018506;? *;$23 109;0,00%;0,01%;-3,25%
2019;Infinitus Token;INF;$?;$0,806829;? *;$22 091;0,06%;-15,14%;-11,68%
2020;CariNet;CIT;$?;$0,003142;? *;$21 613;-0,96%;35,22%;10,27%
2021;ALLUVA;ALV;$?;$0,005807;? *;$20 710;-2,30%;-7,66%;-20,87%
2022;P2P Global Ne...;P2PX;$?;$0,002614;? *;$20 083;-4,72%;-6,99%;-26,55%
2023;Read;READ;$?;$0,002317;? *;$18 074;-1,16%;-14,00%;-17,74%
2024;Celsius;CEL;$?;$0,092411;? *;$17 646;-0,12%;-3,08%;-21,34%
2025;Pixie Coin;PXC;$?;$0,000726;? *;$17 452;0,54%;-0,29%;-0,53%
2026;OOOBTC TOKEN;OBX;$?;$0,006623;? *;$17 214;-0,96%;-3,60%;-16,89%
2027;Esports Token;EST;$?;$0,001867;? *;$16 760;5,35%;1,97%;-22,65%
2028;KingXChain;KXC;$?;$0,000003;? *;$16 699;2,01%;21,41%;13,33%
2029;Hdac;HDAC;$?;$0,035230;?;$16 124;0,51%;-0,28%;2,09%
2030;Wrapped Bitcoin;WBTC;$?;$8 729,79;? *;$15 834;0,54%;1,72%;3,08%
2031;WPP TOKEN;WPP;$?;$0,001862;? *;$14 700;-1,66%;1,50%;-1,29%
2032;Aunite;AUNIT;$?;$0,044522;? *;$14 423;0,04%;-4,79%;-17,55%
2033;One DEX;ODEX;$?;$0,000003;? *;$14 310;-0,29%;-46,87%;?
2034;OTCBTC Token;OTB;$?;$0,024334;? *;$14 296;1,14%;-0,15%;-8,05%
2035;Aryacoin;AYA;$?;$0,011177;? *;$14 145;-2,30%;10,83%;?
2036;Couchain;COU;$?;$0,000017;? *;$14 130;0,54%;-1,09%;17,91%
2037;Monero Classic;XMC;$?;$0,846539;? *;$13 975;0,10%;-0,15%;2,08%
2038;CoinMeet;MEET;$?;$0,008376;? *;$13 902;0,11%;1,68%;3,20%
2039;ROMToken;ROM;$?;$0,000328;? *;$12 522;0,00%;8,78%;-18,15%
2040;GAMB;GMB;$?;$0,000252;? *;$12 375;0,34%;-1,20%;-6,83%
2041;Livepeer;LPT;$?;$5,79;? *;$11 479;-0,49%;-0,87%;-15,41%
2042;Valuto;VLU;$?;$0,002859;?;$11 189;0,16%;-0,58%;42,78%
2043;DEXON;DXN;$?;$0,050252;?;$11 109;0,09%;-36,28%;-53,11%
2044;RoboCalls;RC20;$?;$0,002620;? *;$10 254;1,03%;3,92%;-81,16%
2045;VENJOCOIN;VJC;$?;$7,03;? *;$10 115;0,21%;0,31%;3,54%
2046;Dragon Coins;DRG;$?;$0,043747;? *;$9 957;0,44%;-12,53%;-17,07%
2047;HOT Token;HOT;$?;$0,007544;? *;$9 301;0,33%;1,82%;-27,86%
2048;Atomic Wallet...;AWC;$?;$0,102204;? *;$8 902;-9,04%;-13,63%;-28,02%
2049;MSD;MSD;$?;$0,002866;? *;$8 839;0,21%;3,53%;15,68%
2050;BiNGO.Fun;777;$?;$0,000624;? *;$8 622;-0,41%;-2,55%;-12,73%
2051;The Midas Tou...;TMTG;$?;$0,002694;? *;$8 023;0,12%;-1,42%;-6,30%
2052;Engine;EGCC;$?;$0,000625;? *;$7 627;0,35%;0,04%;1,32%
2053;Commerce Data...;CDC;$?;$0,000053;? *;$7 456;-0,77%;-14,99%;157,01%
2054;Fast Access B...;FAB;$?;$0,115921;? *;$6 692;0,54%;5,66%;62,33%
2055;Bitcoin God;GOD;$?;$17,02;? *;$6 389;0,01%;-4,53%;23,20%
2056;BitCash;BITC;$?;$0,103897;? *;$5 187;-0,88%;4,89%;3,86%
2057;Rocket Pool;RPL;$?;$0,255733;? *;$5 097;0,54%;-26,12%;15,70%
2058;MicroBitcoin;MBC;$?;$0,000080;?;$4 003;1,46%;-6,39%;-38,27%
2059;GNY;GNY;$?;$0,196478;? *;$3 998;0,21%;24,26%;-3,67%
2060;Future1coin;F1C;$?;$0,000713;? *;$3 980;16,50%;-20,17%;19,80%
2061;Content and A...;CAN;$?;$0,001025;? *;$3 953;0,09%;2,67%;-22,36%
2062;Elitium;EUM;$?;$0,933637;? *;$3 551;0,25%;-0,69%;-18,78%
2063;Toqqn;TQN;$?;$0,000434;? *;$3 447;25,26%;26,94%;?
2064;BOMB;BOMB;$?;$1,03;? *;$3 318;1,62%;-25,44%;-25,35%
2065;Matrexcoin;MAC;$?;$0,081756;? *;$3 285;-34,81%;5,07%;12,93%
2066;Rentoo;RENTOO;$?;$0,000019;? *;$3 104;0,25%;5,06%;-10,53%
2067;Hybrid Block;HYB;$?;$0,004029;? *;$3 046;0,54%;12,78%;3,35%
2068;Carlive Chain;IOV;$?;$0,000626;? *;$2 938;0,53%;1,35%;-6,16%
2069;Budbo;BUBO;$?;$0,002243;? *;$2 750;0,06%;13,46%;-19,09%
2070;OceanChain;OC;$?;$0,000254;? *;$2 432;-1,05%;-2,24%;-33,83%
2071;Bitcoin 2;BTC2;$?;$0,374698;? *;$2 278;-2,69%;-3,71%;?
2072;Elliot Coin;ELLI;$?;$0,001294;?;$2 026;11,43%;10,62%;-10,81%
2073;RRCoin;RRC;$?;$0,000374;? *;$1 996;0,46%;-0,31%;-36,68%
2074;NewsToken;NEWOS;$?;$0,000330;? *;$1 920;0,24%;-57,84%;-30,49%
2075;Hercules;HERC;$?;$0,014586;? *;$1 781;0,10%;0,22%;-12,49%
2076;GameChain System;GCS;$?;$0,000640;? *;$1 659;0,54%;128,97%;141,94%
2077;Asura Coin;ASA;$?;$0,000221;? *;$1 493;-0,16%;-4,73%;-20,58%
2078;Countinghouse;CHT;$?;$1,81;? *;$1 446;0,19%;5,93%;-3,95%
2079;TRUNK COIN;TRO;$?;$0,032165;? *;$1 415;-21,58%;-46,63%;?
2080;WIZBL;WBL;$?;$0,002171;? *;$1 411;0,21%;1,55%;-1,14%
2081;Hyper Pay;HPY;$?;$0,003455;? *;$1 317;0,09%;-7,96%;45,03%
2082;1X2 COIN;1X2;$?;$0,076329;?;$1 184;-0,20%;3,79%;6,19%
2083;SpectrumCash;XSM;$?;$0,000146;?;$1 164;0,35%;-16,29%;73,32%
2084;BuckHathCoin;BHIG;$?;$0,032390;? *;$1 156;0,21%;-57,68%;-40,30%
2085;DreamTeam;DREAM;$?;$0,085266;? *;$1 146;-2,33%;-2,53%;0,48%
2086;PlusOneCoin;PLUS1;$?;$0,032022;?;$1 075;0,21%;1,94%;8,49%
2087;BitStash;STASH;$?;$0,000037;? *;$1 067;13,19%;2,31%;22,23%
2088;MESSE TOKEN;MESSE;$?;$0,030202;? *;$1 051;0,05%;48,92%;55,92%
2089;StockChain;SCC;$?;$0,000709;? *;$1 018;0,30%;-4,63%;-20,54%
2090;Tronipay;TRP;$?;$0,007296;? *;$859;-9,41%;-41,76%;-88,96%
2091;Minex;MINEX;$?;$0,006339;? *;$853;0,22%;-9,85%;11,30%
2092;Merebel;MERI;$?;$0,336711;?;$840;2,24%;-15,63%;-0,08%
2093;Maggie;MAG;$?;$0,000868;? *;$822;0,21%;12,84%;-5,08%
2094;eosBLACK;BLACK;$?;$0,004473;? *;$802;0,45%;-1,86%;-17,28%
2095;Crypto Harbor...;CHE;$?;$0,000061;? *;$703;-18,24%;32,93%;39,04%
2096;Decimated;DIO;$?;$0,009408;? *;$593;0,42%;-61,87%;-55,53%
2097;QUSD;QUSD;$?;$0,069995;? *;$569;0,09%;2,37%;-50,84%
2098;Sexcoin;SXC;$?;$0,008684;?;$560;0,22%;-4,29%;-7,69%
2099;ORS Group;ORS;$?;$0,015414;? *;$553;0,51%;0,79%;-12,37%
2100;GoldFund;GFUN;$?;$0,000465;? *;$546;0,31%;-10,68%;-42,63%
2101;Locus Chain;LOCUS;$?;$0,017801;? *;$532;0,56%;-4,50%;-31,44%
2102;Gratz;GRAT;$?;$6,17;? *;$507;6,39%;1,15%;?
2103;Jinbi Token;JNB;$?;$15,36;? *;$498;1,19%;-1,26%;-10,29%
2104;SIGMAcoin;SIGMA;$?;$0,001883;? *;$470;0,54%;1,03%;-19,51%
2105;PayDay Coin;PDX;$?;$0,000087;?;$368;0,21%;1,55%;3,53%
2106;TerraNova;TER;$?;$0,107716;?;$345;0,73%;2,58%;-10,72%
2107;PROUD Money;PROUD;$?;$0,022837;?;$335;0,23%;31,39%;43,61%
2108;ANON;ANON;$?;$0,058699;? *;$320;0,24%;-2,31%;-20,35%
2109;Superior Coin;SUP;$?;$0,000087;?;$318;0,21%;1,55%;3,12%
2110;ClubCoin;CLUB;$?;$0,197802;? *;$301;0,23%;-6,55%;15,51%
2111;MobilinkToken;MOLK;$?;$0,002689;? *;$255;53,85%;57,23%;88,58%
2112;GOLD Reward T...;GRX;$?;$0,001997;? *;$243;0,21%;1,66%;-22,39%
2113;SegWit2x;B2X;$?;$0,000009;?;$236;0,21%;141,41%;148,68%
2114;First Bitcoin;BIT;$?;$0,007207;?;$223;0,23%;1,54%;-7,82%
2115;EncryptoTel [...;ETT;$?;$0,009118;? *;$202;1,17%;-1,06%;1,79%
2116;XTRD;XTRD;$?;$0,001345;? *;$189;0,54%;89,38%;16,75%
2117;Hilux;HLX;$?;$0,017888;?;$188;3,21%;11,50%;3,20%
2118;MoneroV ;XMV;$?;$0,015436;? *;$184;0,21%;2,53%;13,48%
2119;Bitcoin Confi...;BC;$?;$0,001129;? *;$166;0,21%;7,41%;?
2120;Lendroid Supp...;LST;$?;$0,000650;? *;$154;4,33%;-10,27%;30,00%
2121;Social Lendin...;SLT;$?;$0,006394;? *;$149;0,13%;3,13%;74,44%
